fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
1121330,F. Letexier,UTC,2023-08-22T19:00:00+00:00,1692730800,1692730800,1692734400,175.0,Bosuilstadion,Deurne,Match Finished,FT,90,,2,UEFA Champions League,World,https://media.api-sports.io/football/leagues/2.png,,2023,Play-offs,True,740,Antwerp,https://media.api-sports.io/football/teams/740.png,True,575,AEK Athens FC,https://media.api-sports.io/football/teams/575.png,False,1,0,1,0,1,0,,,,
1036635,F. Letexier,UTC,2023-08-22T19:00:00+00:00,1692730800,1692730800,1692734400,175.0,Bosuilstadion,Deurne,Match Finished,FT,90,,2,UEFA Champions League,World,https://media.api-sports.io/football/leagues/2.png,,2023,Play-offs,True,740,Antwerp,https://media.api-sports.io/football/teams/740.png,True,575,AEK Athens FC,https://media.api-sports.io/football/teams/575.png,False,1,0,1,0,1,0,,,,
