offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,90.0,39,D,7.3,False,False,1.0,1.0,,0,,,46.0,2.0,37,6.0,,1.0,17.0,10.0,3.0,2.0,2.0,2.0,3.0,0,0,,,0,0,,98,Benjamin Henrichs,1149513
,90.0,4,D,8.3,True,False,4.0,1.0,1.0,0,,,51.0,1.0,44,,3.0,,9.0,7.0,,,1.0,2.0,1.0,1,0,,,0,0,,1148,Willi Orbán,1149513
,90.0,23,D,6.5,False,False,,,,0,,,59.0,,54,,,,2.0,,,,1.0,,,0,0,,,0,0,,162761,Castello Lukeba,1149513
,90.0,22,D,7.9,False,False,,,,0,1.0,,34.0,4.0,29,3.0,1.0,2.0,6.0,4.0,,,1.0,,2.0,1,0,,,0,0,,25158,David Raum,1149513
,89.0,8,M,7.3,False,False,,,,0,,,69.0,2.0,63,3.0,,1.0,8.0,5.0,,,1.0,,1.0,0,0,,,0,0,,1153,Amadou Haidara,1149513
,85.0,24,M,7,False,False,,,,0,,,38.0,1.0,34,3.0,1.0,,8.0,4.0,,,1.0,,3.0,1,0,,,0,0,,1095,Xaver Schlager,1149513
,90.0,7,M,7.3,False,False,3.0,,,0,,,36.0,1.0,30,4.0,,,14.0,7.0,3.0,1.0,,2.0,3.0,0,0,,,0,0,,1323,Dani Olmo,1149513
,90.0,20,M,8,False,False,1.0,1.0,,0,,,39.0,4.0,36,,,,11.0,7.0,4.0,3.0,,4.0,1.0,0,0,,,0,0,,162016,Xavi Simons,1149513
1.0,85.0,30,F,6.3,False,False,1.0,1.0,,0,,,15.0,,13,,,,7.0,1.0,1.0,,2.0,,,0,0,,,0,0,,115589,Benjamin Šeško,1149513
,77.0,17,F,6.9,False,False,4.0,,,0,,,15.0,1.0,8,,,,8.0,2.0,1.0,1.0,3.0,1.0,,0,0,,,0,0,,86,Loïs Openda,1149513
,13.0,9,F,6.7,False,True,,,,0,,,5.0,,3,,,,1.0,1.0,,,,,,0,0,,,0,0,,1167,Yussuf Poulsen,1149513
,10.0,14,M,6.6,False,True,,,,0,,,3.0,1.0,3,,,,2.0,,,,,,1.0,0,0,,,0,0,,715,Christoph Baumgartner,1149513
,10.0,6,M,6.9,False,True,,,,0,,,2.0,,2,,,,2.0,2.0,1.0,1.0,,1.0,,0,0,,,0,0,,1358,Eljif Elmas,1149513
,1.0,44,M,,False,True,,,,0,,,2.0,,2,,,,,,,,,,,0,0,,,0,0,,1155,Kevin Kampl,1149513
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,24814,Leopold Zingerle,1149513
,,21,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,37246,Janis Blaswich,1149513
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,268571,El Chadaille Bitshiabu,1149513
,,13,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,7328,Nicolas Seiwald,1149513
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,24841,Christopher Lenz,1149513
,,38,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,413072,Nuha Jatta,1149513
,90.0,13,G,6,False,False,,,,3,,3.0,30.0,,23,,,,,,,,,,,0,0,,,0,0,0.0,47400,Andriy Lunin,1184779
,90.0,2,D,6.5,True,False,1.0,,,0,,,35.0,2.0,24,3.0,1.0,,11.0,6.0,1.0,,,1.0,2.0,1,0,,,0,0,,733,Daniel Carvajal,1184779
,90.0,18,D,6.5,False,False,,,,0,,,54.0,1.0,51,,2.0,1.0,1.0,,,,,,1.0,1,0,,,0,0,,1271,Aurélien Tchouaméni,1184779
,90.0,22,D,6.5,False,False,,,,0,,,51.0,,41,3.0,,2.0,5.0,3.0,,,,,1.0,0,0,,,0,0,,2285,Antonio Rüdiger,1184779
,90.0,23,D,6.2,False,False,,,,0,,,23.0,,20,,,1.0,4.0,3.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,,653,Ferland Mendy,1184779
,90.0,12,M,6.9,False,False,1.0,,,0,,,41.0,1.0,36,3.0,,1.0,13.0,7.0,3.0,1.0,1.0,2.0,2.0,0,0,,,0,0,,2207,Eduardo Camavinga,1184779
,72.0,8,M,6.9,False,False,,,,0,,,55.0,,53,3.0,,2.0,5.0,3.0,,,1.0,,,0,0,,,0,0,,752,Toni Kroos,1184779
,90.0,15,M,7.3,False,False,3.0,2.0,1.0,0,,,26.0,1.0,22,1.0,,,8.0,3.0,2.0,1.0,1.0,,1.0,0,0,,,0,0,,756,Federico Valverde,1184779
,90.0,5,M,6.3,False,False,1.0,,,0,,,31.0,,27,2.0,,,16.0,8.0,5.0,3.0,1.0,1.0,1.0,0,0,,,0,0,,129718,Jude Bellingham,1184779
,72.0,11,M,7.6,False,False,3.0,2.0,1.0,0,,,24.0,2.0,22,1.0,,,4.0,3.0,2.0,1.0,,1.0,,0,0,,,0,0,,10009,Rodrygo,1184779
,86.0,7,F,7.3,False,False,3.0,1.0,,0,2.0,,23.0,4.0,20,2.0,1.0,,15.0,4.0,6.0,1.0,,1.0,2.0,0,0,,,0,0,,762,Vinícius Júnior,1184779
,18.0,21,M,6.6,False,True,,,,0,,,4.0,,4,1.0,,,4.0,2.0,,,,1.0,,0,0,,,0,0,,744,Brahim Díaz,1184779
,18.0,10,M,7.2,False,True,,,,0,,,24.0,1.0,21,1.0,,,2.0,2.0,,,,,,0,0,,,0,0,,754,Luka Modrić,1184779
,8.0,14,F,6.5,False,True,,,,0,,,2.0,,1,,,,1.0,,,,,,,0,0,,,0,0,,18907,Joselu,1184779
,,30,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,396475,Fran Gonzalez,1184779
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2273,Kepa Arrizabalaga,1184779
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,372,Éder Militão,1184779
,,20,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,736,Fran García,1184779
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,735,Nacho Fernández,1184779
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,757,Lucas Vázquez,1184779
,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,748,Dani Ceballos,1184779
,,24,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,291964,Arda Güler,1184779
,90.0,18,G,6.2,False,False,,,,3,,3.0,41.0,,28,,,,,,,,,,,0,0,,,0,0,0.0,25004,Stefan Ortega,1184779
,90.0,25,D,6.3,False,False,,,,0,,,83.0,,80,4.0,,,7.0,4.0,,,,,2.0,1,0,,,0,0,,5,Manuel Akanji,1184779
,90.0,5,D,6.9,False,False,,,,0,1.0,,64.0,1.0,61,1.0,,1.0,2.0,1.0,,,,,,0,0,,,0,0,,626,John Stones,1184779
,90.0,3,D,6.7,True,False,,,,0,,,86.0,,81,2.0,,,7.0,7.0,,,,2.0,,0,0,,,0,0,,567,Rúben Dias,1184779
,90.0,24,D,7.9,False,False,1.0,1.0,1.0,0,,,69.0,1.0,62,4.0,,3.0,10.0,6.0,,,,,1.0,0,0,,,0,0,,129033,Joško Gvardiol,1184779
,90.0,16,M,7.5,False,False,1.0,,,0,,,126.0,,117,4.0,,1.0,10.0,7.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,,44,Rodri,1184779
,90.0,8,M,6.9,False,False,,,,0,,,66.0,2.0,63,1.0,,2.0,10.0,4.0,3.0,1.0,1.0,2.0,,0,0,,,0,0,,2291,Mateo Kovačić,1184779
,90.0,20,M,7.5,False,False,2.0,2.0,1.0,0,,,62.0,2.0,57,2.0,1.0,,12.0,3.0,3.0,1.0,3.0,,1.0,1,0,,,0,0,,636,Bernardo Silva,1184779
,87.0,47,M,6.9,False,False,2.0,2.0,1.0,0,,,46.0,,43,,,,10.0,2.0,1.0,1.0,1.0,1.0,3.0,0,0,,,0,0,,631,Phil Foden,1184779
,90.0,10,M,7.2,False,False,1.0,,,0,1.0,,35.0,2.0,28,1.0,,,10.0,6.0,1.0,,1.0,4.0,,0,0,,,0,0,,19187,Jack Grealish,1184779
,90.0,9,F,6.9,False,False,1.0,1.0,,0,,,9.0,1.0,6,3.0,,,10.0,5.0,1.0,,1.0,1.0,2.0,0,0,,,0,0,,1100,Erling Haaland,1184779
,3.0,19,F,,False,True,,,,0,,,3.0,,3,,1.0,,1.0,,,,,,,0,0,,,0,0,,6009,Julián Álvarez,1184779
,,33,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19197,Scott Carson,1184779
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,617,Ederson,1184779
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,629,Kevin De Bruyne,1184779
,,21,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,23,Sergio Gómez,1184779
,,27,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,41621,Matheus Nunes,1184779
,,52,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,278133,Oscar Bobb,1184779
,,76,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,328097,Mahamadou Susoho,1184779
,,82,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,284230,Rico Lewis,1184779
,,11,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1422,Jérémy Doku,1184779
,120.0,31,G,7.7,False,False,,,,1,,2.0,30.0,,28,,,,,,,,,,,0,0,,,0,0,0.0,617,Ederson,1184780
,120.0,2,D,7,True,False,,,,0,,,107.0,,103,1.0,,1.0,6.0,3.0,,,1.0,1.0,1.0,0,0,,,0,0,,627,Kyle Walker,1184780
,112.0,25,D,7.9,False,False,2.0,,,0,,,99.0,3.0,90,4.0,,,13.0,6.0,,,1.0,,1.0,0,0,,,0,0,,5,Manuel Akanji,1184780
,120.0,3,D,7.2,False,False,,,,0,,,116.0,,112,3.0,,2.0,15.0,6.0,1.0,,1.0,,2.0,0,0,,,0,0,,567,Rúben Dias,1184780
1.0,120.0,24,D,7.6,False,False,,,,0,,,113.0,2.0,106,1.0,1.0,1.0,14.0,7.0,2.0,1.0,1.0,1.0,1.0,1,0,,,0,0,,129033,Joško Gvardiol,1184780
,120.0,16,M,8,False,False,1.0,1.0,,0,,,156.0,5.0,142,1.0,,,13.0,3.0,3.0,,,,2.0,1,0,,,0,0,,44,Rodri,1184780
,120.0,47,M,7.7,False,False,3.0,1.0,,0,,,61.0,2.0,56,,,,9.0,3.0,1.0,,,1.0,1.0,0,0,,,0,0,,631,Phil Foden,1184780
,112.0,17,M,8.2,False,False,6.0,3.0,1.0,0,,,69.0,2.0,56,1.0,,,10.0,4.0,4.0,2.0,1.0,,2.0,0,0,,,0,0,,629,Kevin De Bruyne,1184780
,120.0,20,M,7.6,False,False,1.0,,,0,,,74.0,4.0,68,5.0,,1.0,13.0,7.0,2.0,1.0,1.0,1.0,2.0,0,0,,,0,0,,636,Bernardo Silva,1184780
,72.0,10,M,7.3,False,False,2.0,2.0,,0,,,37.0,1.0,32,,,,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1,0,,,0,0,,19187,Jack Grealish,1184780
,90.0,9,F,7.3,False,False,5.0,1.0,,0,,,7.0,2.0,5,1.0,,,7.0,5.0,1.0,1.0,,,,0,0,,,0,0,,1100,Erling Haaland,1184780
,48.0,11,F,7.6,False,True,,,,0,,,27.0,3.0,26,2.0,,,14.0,8.0,7.0,3.0,,3.0,1.0,0,0,,,0,0,,1422,Jérémy Doku,1184780
,30.0,19,F,6.9,False,True,1.0,1.0,,0,,,10.0,,9,,,,3.0,1.0,,,,,,0,0,,,0,0,,6009,Julián Álvarez,1184780
,8.0,5,D,6.3,False,True,,,,0,,,8.0,,8,,,,1.0,,1.0,,,,,0,0,,,0,0,,626,John Stones,1184780
,8.0,8,M,6.3,False,True,,,,0,,,6.0,,5,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,2291,Mateo Kovačić,1184780
,,33,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,19197,Scott Carson,1184780
,,18,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,25004,Stefan Ortega,1184780
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,18861,Nathan Aké,1184780
,,52,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,278133,Oscar Bobb,1184780
,,21,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,23,Sergio Gómez,1184780
,,27,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,41621,Matheus Nunes,1184780
,,82,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,284230,Rico Lewis,1184780
,120.0,13,G,9.6,False,False,,,,1,,8.0,47.0,,26,,,,2.0,2.0,,,,,,0,0,,,0,0,0.0,47400,Andriy Lunin,1184780
,110.0,2,D,7.9,False,False,,,,0,,,37.0,1.0,30,3.0,3.0,2.0,17.0,10.0,1.0,,1.0,3.0,3.0,1,0,,,0,0,,733,Daniel Carvajal,1184780
,120.0,22,D,7.2,False,False,1.0,,,0,,,42.0,,37,,5.0,,1.0,,,,,,,0,0,,,0,0,,2285,Antonio Rüdiger,1184780
,120.0,6,D,7.3,True,False,,,,0,,,45.0,,37,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,,,0,0,,,0,0,,735,Nacho Fernández,1184780
,120.0,23,D,6.7,False,False,,,,0,,,44.0,,36,4.0,,,13.0,8.0,1.0,,,1.0,2.0,1,0,,,0,0,,653,Ferland Mendy,1184780
,120.0,12,M,7,False,False,1.0,1.0,,0,,,40.0,,33,4.0,1.0,,12.0,7.0,,,2.0,3.0,1.0,0,0,,,0,0,,2207,Eduardo Camavinga,1184780
,79.0,8,M,6.9,False,False,,,,0,,,41.0,1.0,38,2.0,,3.0,5.0,3.0,,,1.0,1.0,,0,0,,,0,0,,752,Toni Kroos,1184780
,120.0,15,M,6.6,False,False,1.0,,,0,,,44.0,,37,1.0,,3.0,16.0,5.0,2.0,2.0,2.0,,1.0,0,0,,,0,0,,756,Federico Valverde,1184780
,120.0,5,M,7,False,False,,,,0,,,33.0,,31,5.0,,1.0,17.0,10.0,1.0,1.0,1.0,3.0,1.0,0,0,,,0,0,,129718,Jude Bellingham,1184780
,84.0,11,M,7.2,False,False,3.0,2.0,1.0,0,,,21.0,,17,2.0,,,9.0,5.0,2.0,1.0,,1.0,,0,0,,,0,0,,10009,Rodrygo,1184780
1.0,102.0,7,F,7,False,False,,,,0,,,20.0,1.0,17,1.0,,,7.0,5.0,4.0,2.0,,1.0,,0,0,,,0,0,,762,Vinícius Júnior,1184780
,41.0,10,M,6.6,False,True,,,,0,,,21.0,,18,2.0,,1.0,6.0,4.0,,,1.0,,1.0,0,0,,,0,0,,754,Luka Modrić,1184780
,36.0,21,M,6.7,False,True,,,,0,,,10.0,1.0,8,2.0,1.0,,11.0,4.0,4.0,,,2.0,2.0,0,0,,,0,0,,744,Brahim Díaz,1184780
,18.0,17,M,7,False,True,1.0,,,0,,,9.0,,6,1.0,,,2.0,1.0,,,,,,0,0,,,0,0,,757,Lucas Vázquez,1184780
,10.0,3,D,6.6,False,True,,,,0,,,3.0,,2,,,,1.0,1.0,,,,,,0,0,,,0,0,,372,Éder Militão,1184780
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2273,Kepa Arrizabalaga,1184780
,,30,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,396475,Fran Gonzalez,1184780
,,20,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,736,Fran García,1184780
,,19,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,748,Dani Ceballos,1184780
,,24,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,291964,Arda Güler,1184780
,,14,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,18907,Joselu,1184780
